id,name,size,email,phone,website,address,city,rating,reviews,source,last_updated
ChIJbRPHFGH7ykARkSlBwCc7i4E,PAS SERVICE MULTIMARCA SRL,small,,0771 645 411,,"Stradela Sofia Nădejde 4B, 700620 Iași, România",700620 Iași,4.7,29,google_places,2026-02-16T05:17:48Z
ChIJc1-gwPf7ykARRGAxusa1XI4,Parbrize Multimarcă Iași,medium,,0712 256 300,http://parbrize-multimarca.ro/,"Strada Bradului, 700730 Iași, România",700730 Iași,5,72,google_places,2026-02-16T05:17:49Z
ChIJQ_AEmz7kykAR8DmD85Dxr84,"AUTOPADOVA / Romil | Iasi - dealer multimarca, service, ITP",large,contact@autopadova.ro,0232 234 005,https://www.autopadova.com/,"DN28 km 61, Iași, România",Iași,4.3,356,google_places,2026-02-16T05:17:50Z
ChIJaWib1bD9ykAR8e-e6rSMWUA,Ricomi Service Iasi,medium,office@ricomiserviceiasi.ro,0753 868 721,https://www.ricomiserviceiasi.ro/,"Strada Mușatini, 707020 Aroneanu, România",707020 Aroneanu,4.7,108,google_places,2026-02-16T05:17:51Z
ChIJcQrE_fD7ykAR_NNZeMsNvjk,OTTIMO - Auto Service & Detailing,medium,,0738 855 891,https://ottimo-garage.ro/,"Calea Chișinăului 132, 700180 Iași, România",700180 Iași,4.4,181,google_places,2026-02-16T05:17:53Z
ChIJcc3aZMz5ykARe_jOuVjy2eM,Xtradeals auto group srl,small,contact@xtd.ro,0752 171 272,https://www.xtd.ro/,"Șoseaua Iași-Tomești 13, 700181 Iași, România",700181 Iași,4.7,47,google_places,2026-02-16T05:17:58Z
ChIJD5npL837ykAR-KM9YlgptSc,Castrol Service SCM,large,,,https://www.castrol.com/ro,"Șoseaua Păcurari 94, 700544 Iași, România",700544 Iași,4.2,200,google_places,2026-02-16T05:17:59Z
ChIJ-bQgC1v7ykAR7p812NXIZKs,AutoCenter,large,react@18.3.1,0232 251 769,https://www.autocenteriasi.ro/,"Șoseaua Moara de Foc 15, 700520 Iași, România",700520 Iași,3.8,938,google_places,2026-02-16T05:18:00Z
ChIJH6xZiPT7ykARKE_V03nRnPE,"Clean Look Tuning Iasi - Chiptuning, ECU Tuning. Diagnoza Auto Iasi",medium,,0754 301 560,http://www.cleanlooktuning.ro/,"Strada stupinilor numarul 33, 700381 Iași, România",700381 Iași,4.9,184,google_places,2026-02-16T05:18:27Z
ChIJNyw9oeT7ykARdzq-lNqPGPA,Diagnoza si verificari Kilometraje Auto - Servicii Autorizate,unknown,,0725 750 000,,"Strada Aviației, Iași, România",Iași,,,google_places,2026-02-16T05:18:27Z
ChIJFyWwCXb7ykAR0vY7b0V-xUQ,DIAGNOZA AUTO,unknown,,0725 501 501,http://diagnoza-auto-iasi.ro/,"Str. VIP Chimiei, 700293 Iași, România",700293 Iași,,,google_places,2026-02-16T05:18:38Z
ChIJnzu90H77ykARr4aJ1ycD7wc,"Service Electronica Auto - Software, Hardware, Diagnoza IASI",unknown,,0720 477 577,,"Bulevardul Chimiei 12, 707252 Iași, România",707252 Iași,,,google_places,2026-02-16T05:18:38Z
ChIJsVUI9eD7ykARUgRJi-PUMkI,Diagnoza Auto Camioane Iasi - Tba Service,unknown,office@tba-service.ro,0742 101 484,http://tba-service.ro/,"Strada Gării 17, 700088 Iași, România",700088 Iași,,,google_places,2026-02-16T05:18:41Z
ChIJzYgGAVr7ykARe_DgNlBXpfw,Electrica Auto Diagnoza Razvan Iasi,small,,0784 683 809,https://www.google.com/url?sa=t&source=web&rct=j&url=https://en-gb.facebook.com/pages/Electrica-Auto-Diagnoza-Razvan/108143200929533&ved=2ahUKEwibp_DDhLn2AhWYraQKHbLLB8gQFnoECDMQAQ&usg=AOvVaw2bJaRp9aiS3c1EsewHeRND,"Piata Dacia, Strada Sergent Grigore Ioan, 707666 Iași, România",707666 Iași,4.6,11,google_places,2026-02-16T05:18:42Z
ChIJNXPD2FL7ykARBxlo0lNGfkk,Laborator de Diagnosticare Auto - DIAGNOZA AUTO,unknown,,0733 881 881,http://www.diagnozamobila.ro/,"Țesătura, Iași, România",Iași,,,google_places,2026-02-16T05:18:52Z
ChIJQfF7w6P7ykARc3qPGOd4YQI,Autofix,medium,,0768 738 373,,"Bulevardul Chimiei 14, 707293 Iași, România",707293 Iași,4.9,54,google_places,2026-02-16T05:18:53Z
ChIJzVNx5pYCGikR3_OxPzhPJFs,Centrul De Electronică Și Software Auto Cezar Iasi,small,office@electricieni-auto.ro,0758 700 272,https://www.electricieni-auto.ro/,"Strada Lupitei 8, 700540 Iași, România",700540 Iași,5,1,google_places,2026-02-16T05:18:57Z
ChIJPaQsDwD7ykARSQ6FTnBAFYo,DIAGNOZA AUTO,unknown,,,,"Șos. Manta Roșie 18, 700198 Iași, România",700198 Iași,,,google_places,2026-02-16T05:18:57Z
ChIJqZGuqu77ykARy2TBhNZD_R0,MELA MOV CAR SERVICE,large,ajax-loader@2x.gif,0752 211 532,http://www.itpiasi.ro/,"Strada Trei Fântâni, 707518 Iași, România",707518 Iași,4.5,352,google_places,2026-02-16T05:19:00Z
ChIJbzJASb77ykARYbt4NQoJr2s,VIPtuning,small,,0758 909 058,http://www.viptuning.ro/,"Bulevardul Chimiei 14, 700293 Iași, România",700293 Iași,4.1,8,google_places,2026-02-16T05:19:10Z
ChIJe4i5eb_kykAR9J45U7KgfeA,Cedol Autocraft Service,medium,,0332 410 072,,"Șoseaua Păcurari 159, Iași, România",Iași,4.3,153,google_places,2026-02-16T05:19:10Z
ChIJM4uPLK37ykAREh5XOie2IMc,"Vulcanizare Iași, service roți, geometrie 3D, diagnoză, revizie - Gallery Automobile",medium,contact@galleryautomobile.ro,0741 111 415,https://galleryautomobile.ro/service-auto-iasi-cug/,"Șos. Nicolina, 700686 Iași, România",700686 Iași,4.5,184,google_places,2026-02-16T05:19:12Z
ChIJu7SYIY_7ykAR18Fjaha5uzE,electrician auto Sistem,small,,0740 645 754,,"Strada Trei Fântâni 22 g, 700280 Iași, România",700280 Iași,4.7,3,google_places,2026-02-16T05:19:23Z
ChIJgW0M6S_7ykARzDWDKpV4TzY,Auto4all service grup,medium,,0751 877 359,,"Sos Iasi Ciurea km 10, 700669 Iași, România",700669 Iași,4.5,88,google_places,2026-02-16T05:19:24Z
ChIJUdLBrgj7ykAR6OfMx9HCtUE,CYP Light,medium,,0747 808 486,https://www.facebook.com/customlightled/,"Strada Aeroportului 12, 700384 Iași, România",700384 Iași,5,146,google_places,2026-02-16T05:19:24Z
ChIJGfre9-j7ykARbU_2pEfYmFk,montari-alarme-iasi-xenon-senzori-parcare-iasi-ieftin,small,,0744 995 372,,"700458 Iași, România",700458 Iași,4.3,6,google_places,2026-02-16T05:19:25Z
ChIJdehZjND7ykARd1n0lrSyimM,Service Auto ABC,small,,0749 023 751,,"Șoseaua Bucium 23, 700153 Iași, România",700153 Iași,4.9,33,google_places,2026-02-16T05:19:25Z
ChIJ824_RsnlykARcZDeiFYd-ZA,Service auto Carbreaker,medium,,0726 548 826,,"Șoseaua Păcurari 124, 700522 Iași, România",700522 Iași,4.6,64,google_places,2026-02-16T05:19:26Z
ChIJPffNpO_7ykARr6yZp1GolYE,Vulcanizare auto,medium,,0753 630 422,,"Unnamed Road, Iași, România",Iași,4,153,google_places,2026-02-16T05:19:37Z
ChIJp9dqeH_7ykARu_aNPcz7YN8,Safe Wheels,large,,0756 275 851,https://www.safewheels.ro/,"Bulevardul Constantin Alexandru Rosetti 8A, 700141 Iași, România",700141 Iași,4.6,1223,google_places,2026-02-16T05:19:39Z
ChIJMUUzyVv5ykARIIWQ90NNgUk,Vulcanizare Petrica Pneu,large,,,,"DN28, Iași, România",Iași,4.1,282,google_places,2026-02-16T05:19:40Z
ChIJN8JDHeflykARvXVxGZHhizw,Mobile Motors Ltd SRL-Vulcanizare,large,,0752 266 817,https://m.facebook.com/mobilemotorsltd/,"Șoseaua Păcurari 132, 700540 Iași, România",700540 Iași,4.5,328,google_places,2026-02-16T05:19:41Z
ChIJaxRqg-z5ykAR9HtCwnAmmLo,Vulcanizare Mobila Non Stop iasi,medium,mihai.iurascu@yahoo.com,0755 161 667,https://www.vulcanizare-mobila-non-stop-iasi.ro/,"Strada Tudor Arghezie 38, 707041 visani, România",707041 visani,4.8,66,google_places,2026-02-16T05:19:43Z
ChIJXVUsnmv7ykARLmgAbtciyws,KM Vulcanizare Mobila IASI,medium,,0744 228 293,https://kmvulcanizaremobila.com/,"Strada Pădurii 10, 707305 Miroslava, România",707305 Miroslava,4.8,101,google_places,2026-02-16T05:19:44Z
ChIJiQZUv3_7ykAR9osKWtAoSZc,Vulcanizare,large,logo-inverse@2x.png,0746 654 289,http://anvelopeshiasi.ro/,"Bulevardul Constantin Alexandru Rosetti 14-16, C8, 700343 Iași, România",700343 Iași,4.4,213,google_places,2026-02-16T05:19:46Z
ChIJWfZHCkP6ykARj3OSvinm2f0,Vulcanizare,medium,,0745 911 014,,"DJ248, 700234 Iași, România",700234 Iași,4.6,81,google_places,2026-02-16T05:19:46Z
ChIJOwi6EWb7ykARa5dTQaTztbc,Vulcanizare Mobilă IAȘI,small,,0743 900 077,http://www.vulcanizare-tractare-iasi.ro/,"Strada Sub Coșere, 707305 Miroslava, România",707305 Miroslava,5,5,google_places,2026-02-16T05:20:02Z
ChIJ8zc9Qaj7ykARk00exbzULR4,Vulcanizare,medium,,,,"Șoseaua Tudor Neculai 60, Iași, România",Iași,4.2,190,google_places,2026-02-16T05:20:03Z
ChIJm-euILD7ykARyDQr_6usChU,Vulcanizare Service Roţi,medium,,0747 930 244,,"STAȚIA CF, Strada Silvestru 2, 700090 Iași, România",700090 Iași,4.8,60,google_places,2026-02-16T05:20:03Z
ChIJgYtUSBT7ykARm0fG3IBFlUA,Vulcanizare Podul de Piatră,medium,,0747 753 907,https://autodinamic.ro/,"Bulevardul Nicolae Iorga nr 2, C1, 700260 Iași, România",700260 Iași,4.4,92,google_places,2026-02-16T05:20:13Z
ChIJzyNwtN3lykARryXfbB4W30A,Vulcanizare EBAA CAR,small,,0742 574 565,https://www.facebook.com/EBAA-CAR-SRL-1133669726695091/,"DN28 106, 707410 Iași, România",707410 Iași,5,26,google_places,2026-02-16T05:20:14Z
ChIJXTiyGVb7ykARvit71DENUIU,Vulcanizarea Galata,medium,,0745 277 297,,"Șoseaua Galata 16A, 700616 Iași, România",700616 Iași,4.7,92,google_places,2026-02-16T05:20:14Z
ChIJO8kYjUT7ykARa0rLYk3OMiM,Vulcanizare/Anvelope/hotel RADMAN VIANOR,large,,0762 582 743,https://radman.ro/,"Strada Tabacului, 700440 Iași, România",700440 Iași,4.4,563,google_places,2026-02-16T05:20:17Z
ChIJQzC4dhzlykARrBPCWa0rtyM,Vulcanizare Auto La Catalin,medium,,0745 681 158,https://www.facebook.com/La-Catalin-1775254262686451/,"vis a vis, Șoseaua Păcurari 128, 700522 Iași, România",700522 Iași,3.6,98,google_places,2026-02-16T05:20:18Z
ChIJazGNHzv7ykARLzzQc3W1ibs,"Vulcanizare unghiuri Nicolina Iași - vulcanizare, unghiuri, direcție, geometrie,service roți, schimb ulei",medium,contact@galleryautomobile.ro,0746 411 904,https://galleryautomobile.ro/service-auto-iasi-cug/,"Șos. Nicolina 56A, 700686 Iași, România",700686 Iași,4.5,63,google_places,2026-02-16T05:20:20Z
ChIJVVUJIGX7ykARPgGGv18jlb8,"Dinel Cars Vopsitorie, Tinichigerie Auto Iasi. Atelier Vopsitorie, Tinichigerie Auto Iasi. Vopsitorie Auto Iasi Pret",medium,pantirudinel@gmail.com,0741 881 371,http://www.vopsitorieautoiasi.ro/,"Incinta Italinox, Calea Chișinăului 6, 700181 Iași, România",700181 Iași,4.6,68,google_places,2026-02-16T05:20:26Z
ChIJSTrcJK37ykARVNweMuXRElM,COMPLETE AUTO PAINT SRL,medium,contact@autopaint.ro,0742 870 038,https://autopaint.ro/,"Strada Rampei 9A, Iași, România",Iași,4.9,89,google_places,2026-02-16T05:20:28Z
ChIJB68iRgD7ykARGcdi08c76ps,Vopsitorie Auto Iași - RALLY CARS,small,,0742 439 202,https://vopsitorieiasi.ro/,"Șoseaua Iași-Tomești 19e, 707252 Iași, România",707252 Iași,5,2,google_places,2026-02-16T05:20:29Z
ChIJr9wXW2f7ykARg5gxeBPXtEw,Vopsitoria Remesa Srl,medium,,0758 776 776,https://remesa.ro/,"Strada Păcurari, 700515 Iași, România",700515 Iași,4.4,169,google_places,2026-02-16T05:20:31Z
ChIJBS0IU-77ykARLSFZM3PQLGM,Bismark & Picasso,large,,0770 921 310,https://bismarksipicasso.ro/,"Bulevardul Chimiei 10G, 707252 Iași, România",707252 Iași,4.3,307,google_places,2026-02-16T05:20:32Z
ChIJgbQUEUr7ykARWW2_Xu13DIo,Elite Tuning Service,medium,,0743 642 567,,"Calea Chișinăului 29, 700177 Iași, România",700177 Iași,4.8,50,google_places,2026-02-16T05:20:33Z
ChIJL820_KjkykARpt4Rwo_hvoI,Auto PDR,medium,autopdr.is@gmail.com,0749 964 016,https://auto-pdr.ro/,"Strada Zorilor nr10, 707405 Valea Lupului, România",707405 Valea Lupului,4.8,91,google_places,2026-02-16T05:20:34Z
ChIJ14L1wYn7ykARy-cGagv0gNY,MAGNETIC AUTO-SERVICE,medium,,0747 433 828,,"Strada Constantin Langa, 707305 Miroslava, România",707305 Miroslava,4.9,62,google_places,2026-02-16T05:20:35Z
ChIJSfidqEb7ykARA2MjrABQw_g,Car service Ind,small,office@gtiservice.ro,0751 990 516,https://gtiservice.ro/,"Calea Chișinăului 35, 707252 Iași, România",707252 Iași,5,1,google_places,2026-02-16T05:20:36Z
ChIJ_xxB46LlykARp9C9MY4DXOQ,Casa Auto Centru Tehnic,large,,0232 933,https://centrutehnic.testergrup.ro/,"Lețcani 1113, 707280 Lețcani, România",707280 Lețcani,4.5,567,google_places,2026-02-16T05:20:38Z
ChIJBcNisNH7ykARrbmf09bHiKo,PDR Europa,small,vasilegirnet@yahoo.com,0742 670 703,http://www.pdreuropa.ro/,"Strada Stefan Cortez 32, 707083 Iași, România",707083 Iași,4.7,12,google_places,2026-02-16T05:20:39Z
ChIJ50GRk_z7ykAR1ihaqNvBg90,CozCarService,small,,0747 395 540,,"Bulevardul Chimiei, 707252 Iași, România",707252 Iași,5,34,google_places,2026-02-16T05:20:40Z
ChIJMaMHRWf7ykARJyMQwRn30MU,Tinichigerie Vopsitorie VALIDOR (Chrysler Tuning),small,borcan.daniel4@gmail.com,0727 547 400,https://tinichigerieiasi.wordpress.com/,"Strada Mihail Kogălniceanu 1, 707305 Miroslava, România",707305 Miroslava,4.6,21,google_places,2026-02-16T05:20:40Z
ChIJ2xRP74z5ykARSJLolPoUttI,RADMAN VIANOR - Service auto/tinichigerie/vulcanizare,small,,0751 842 667,http://www.radman.ro/,"Șoseaua Iași-Tomești 15A, 700292 Iași, România",700292 Iași,5,10,google_places,2026-02-16T05:20:47Z
ChIJXS7oSBDwukARrZL7HzmjGeE,ATELIER AUTO MULTIMARCA AUTOCOMO,small,,0241 606 660,,"Bulevardul Tomis 482, Constanța, România",Constanța,4.6,9,google_places,2026-02-16T05:21:09Z
ChIJfz0HFWHlukARLTXpI4RkxAE,PREMIUM INTERAUTO,medium,,0724 631 323,https://ro-ro.facebook.com/pages/Premium-Interauto-Constanta/148641888620955,"Constanța, România",Constanța,4.6,155,google_places,2026-02-16T05:21:10Z
ChIJq4svVYnvukARQCcI7ODNpIE,Autosel cars&trucks,medium,autosel-logo@2x.png,0723 760 819,http://www.autoselcars.ro/,"Bulevardul Aurel Vlaicu, 900328 Constanța, România",900328 Constanța,4.7,110,google_places,2026-02-16T05:21:15Z
ChIJw3VGIrblukARy27AxrPNHPg,Service AutoWin,medium,,0766 466 136,,"Strada Naționalizării, 900257 Constanța, România",900257 Constanța,4.4,54,google_places,2026-02-16T05:21:16Z
ChIJ2-fciA_wukARgAKtEw0yNLI,Carspa SRL,medium,,0730 383 838,http://carspa.ro/,"Bulevardul Tomis 301, 900001 Constanța, România",900001 Constanța,4.7,118,google_places,2026-02-16T05:21:18Z
ChIJV2vej4HlukAR1dGQ4ksncyE,Bimmer Workshop,large,,0724 269 269,http://www.bimmerworkshop.ro/,"incinta Logistic Park, Șoseaua Industrială nr. 6, Constanța, România",Constanța,4.6,270,google_places,2026-02-16T05:21:21Z
ChIJYQmSUPnvukARLncamIR6G98,Electrician Auto,medium,,0723 653 216,,"Strada Crasna 2-10, 900377 Constanța, România",900377 Constanța,4.4,118,google_places,2026-02-16T05:21:32Z
ChIJ9U9Eg_jlukARCqJQbxQAdiw,Electrice Auto Garage,medium,,0758 233 774,,"Strada Eliberării 2E, 900280 Constanța, România",900280 Constanța,5,58,google_places,2026-02-16T05:21:33Z
ChIJRw4RRav6ukAR_oMxUTyjfpg,FLORIN,medium,,0722 516 238,,"Strada Delfinului 25C, 900389 Constanța, România",900389 Constanța,4.6,68,google_places,2026-02-16T05:21:34Z
ChIJA-ZM9-TlukARiY9z-z1uXFk,Service Electronica Auto,small,,0723 224 092,,"Strada Poporului 94, 900178 Constanța, România",900178 Constanța,5,4,google_places,2026-02-16T05:21:34Z
ChIJ50CnWzjlukARI_RTiJ3oV5A,Vulcanizare Mobila Constanta Indreptat Jante si Sudat Jante Punct Fix,medium,,0767 387 916,,"900703, Strada Atelierelor 18, 900178 Constanța, România",900178 Constanța,4.7,105,google_places,2026-02-16T05:21:35Z
ChIJL2McNmflukAR4gg0FPG5MDk,La Nea Nicu,large,,0761 404 058,,"Strada Nicolae Milescu 20, Constanța, România",Constanța,4.5,228,google_places,2026-02-16T05:21:35Z
ChIJy0ogo63lukARsnJprvAPAI0,Vulcanizare mobila Constanta,medium,,0727 022 783,https://tractariconstanta.com/vulcanizare-mobila-constanta/,"Bulevardul Mamaia 445, 900111 Constanța, România",900111 Constanța,4.5,51,google_places,2026-02-16T05:21:38Z
ChIJiekb14jlukARIHdA_Z1G2H8,AUTO SOFT X,medium,,0758 283 773,http://vulcanizareconstanta.ro/,"Strada Eliberării 58a, 900328 Constanța, România",900328 Constanța,4.8,107,google_places,2026-02-16T05:21:40Z
ChIJs8O2nYzvukARLhpxBS5U_tE,TessTyre,medium,,,,"Bulevardul Aurel Vlaicu 144, Constanța, România",Constanța,4.1,181,google_places,2026-02-16T05:21:40Z
ChIJq7ym36P6ukARKEiWaH5buD0,"Vulcanizare Auto ""KKK""",medium,,0738 336 711,,"Strada Răchitași 92, 900545 Constanța, România",900545 Constanța,4.4,115,google_places,2026-02-16T05:21:41Z
ChIJM_j6J03vukARQzuYZk0prEY,VULCANIZARE CONSTANȚA MOA TYRES,medium,,0764 638 515,,"Str. Baba Novac 90A, 900366 Constanța, România",900366 Constanța,4.6,105,google_places,2026-02-16T05:21:41Z
ChIJM8uFs8flukARcIyl1XKYlKk,Vulcanizare,small,,0774 479 831,,"Strada Cercetaș Alexandru Buzatu 14, 900178 Constanța, România",900178 Constanța,4.8,16,google_places,2026-02-16T05:21:41Z
ChIJt18YTBfvukARliM6b67OfhY,Smart Move - Cauciucărie,small,office@prosm.ro,0723 751 691,http://www.cauciucurish.ro/,"Str. Baba Novac 90, 900366 Constanța, România",900366 Constanța,4.8,47,google_places,2026-02-16T05:21:45Z
ChIJdbOwLdX1ukARazT8r3TIEKQ,Vulcanizare Auto&Mobila,large,,0737 053 774,,"Str. Constanței nr2, 905700 Năvodari, România",905700 Năvodari,4.7,236,google_places,2026-02-16T05:21:45Z
ChIJ8_i7lUDxukARSjnk-HMzz38,Vulcanizare Mobila Mamaia,small,,0724 341 891,,"Bulevardul Mamaia 334, 900001 Constanța, România",900001 Constanța,1,2,google_places,2026-02-16T05:21:46Z
ChIJbZxk4ILxukARjBLxZlNoowU,Dumaprest srl,large,,0241 252 577,http://www.anvelopedumaprest.ro/,"Ovidiu DN3C, Str. Belvedere, DN3C nr.6, 905900 Ovidiu, România",905900 Ovidiu,4.5,311,google_places,2026-02-16T05:21:46Z
ChIJ1_DHy2PlukARxyuSp3ww4Sg,Vulcfast,small,,0723 094 100,,"Bulevardul 1 Mai Vechi 57, 900111 Constanța, România",900111 Constanța,4.7,12,google_places,2026-02-16T05:21:47Z
ChIJZQyh4Q3vukARbfzidGbCByk,CarXpert Constanta,small,,0725 346 955,https://www.facebook.com/carexpertconstanta/,"incinta COMAT, Strada Interioară 3, 900330 Constanța, România",900330 Constanța,5,27,google_places,2026-02-16T05:21:48Z
ChIJo-YlzqblukARV3AcLA-0EoU,Alma Automar SRL,small,,0731 735 404,https://vopsitoriaalma.ro/,"Șoseaua Industrială 19, 900317 Constanța, România",900317 Constanța,4.9,41,google_places,2026-02-16T05:21:51Z
ChIJSWIcB4zvukARhADn6uO_XxQ,Auto Technik Paints SRL,small,marius.vuletici@atpaints.ro,0722 340 876,http://atpaints.ro/,"Bulevardul Aurel Vlaicu 170, Constanța, România",Constanța,5,29,google_places,2026-02-16T05:21:53Z
ChIJMeYKR-LlukARON4gpjGqjzY,Doru,large,,0727 167 558,,"Strada Nicolae Filimon 23, 900178 Constanța, România",900178 Constanța,4.9,274,google_places,2026-02-16T05:21:54Z
ChIJiYyRD4zlukARw_ZAkeaM3kw,CLEVER MOTORS,small,contact@clever-motors.ro,0722 507 202,http://www.clever-motors.ro/,"Strada Vârful cu Dor, 900076 Constanța, România",900076 Constanța,4.3,49,google_places,2026-02-16T05:21:57Z
ChIJw4a5DK7vukARXFNaoaoT-Og,M.L.C Auto Paint,small,,0761 461 116,,"Bulevardul Aurel Vlaicu 186, Constanța, România",Constanța,5,13,google_places,2026-02-16T05:21:57Z
ChIJcXjxHiDlukAR4L-5bEK_T9E,MC Painture SRL,small,,0764 753 235,https://m.facebook.com/100028262155263/,"Str. Caraiman 6, 900007 Constanța, România",900007 Constanța,4.7,14,google_places,2026-02-16T05:21:58Z
ChIJd8Noh4zvukARz-do1JCPXHo,Star Auto Technik,small,receptie@starauto-technik.ro,0730 152 535,http://starauto-technik.ro/,"Bulevardul Aurel Vlaicu 170, 900330 Constanța, România",900330 Constanța,4.9,16,google_places,2026-02-16T05:22:03Z
ChIJZ1rKSnblukARolKOOKU2vC4,Effect Color,small,,0751 267 847,http://effectcolor.ro/,"Str. Caraiman 6, 900178 Constanța, România",900178 Constanța,5,9,google_places,2026-02-16T05:22:06Z
ChIJXVlPs1PlukARJzGLqEgpaKw,Trabiana piese auto,small,,0722 344 009,http://www.trabiana.ro/,"Str. Caraiman nr. 1, bloc PF5, parter, 900350 Constanța, România",900350 Constanța,4.9,21,google_places,2026-02-16T05:22:22Z
ChIJ1xwUSeXvukARHODmgyd1loM,Alcorex,medium,,0763 783 330,https://www.castrol.com/ro,"Bulevardul Aurel Vlaicu, 900330 Constanța, România",900330 Constanța,4.4,116,google_places,2026-02-16T05:22:23Z
ChIJlwzuBL3XUkcR_Xtf3ob6iH8,Daune Auto Craiova,small,,0786 367 512,https://www.centruconstatare.ro/,"Strada Caracal 107, 200745 Craiova, România",200745 Craiova,5,1,google_places,2026-02-16T05:22:36Z
ChIJiWnw5mrUUkcRlQHxZJ7rwEU,Service Auto Happy Cars - multimarca,small,,0251 437 777,,"km 10 dupa Metro, Calea București 136/15, 207280 Craiova, România",207280 Craiova,4.5,23,google_places,2026-02-16T05:22:47Z
ChIJM6lwIwDZUkcReMq-I6R7l7w,"Service auto multimarca(tuning,diagnoză,mecanică)",unknown,,,,"Strada Brestei 223, Craiova, România",Craiova,,,google_places,2026-02-16T05:22:48Z
ChIJqYpaPQDZUkcRSmtQGXxsLx8,SERVICE LIMROM,small,,,,"Centura de Nord, Craiova, România",Craiova,5,11,google_places,2026-02-16T05:22:48Z
ChIJeVxpkzLXUkcRuh8gr23m7HE,Tester / Diagnoza auto multimarcă,unknown,,0732 506 650,,"Bulevardul Dacia 161, 200009 Craiova, România",200009 Craiova,,,google_places,2026-02-16T05:22:49Z
ChIJFWS7IcfXUkcRaKlCQyRbAn8,Sc Danste Oil Group Srl,small,,,,"Strada Târgului 25, Craiova, România",Craiova,4.8,11,google_places,2026-02-16T05:22:49Z
ChIJv479KKbXUkcR77wQi1FcEZw,Dantex Auto Care,small,,0759 687 768,,"unnamed road, 207280 Craiova, România",207280 Craiova,5,1,google_places,2026-02-16T05:22:49Z
ChIJ-5O2seorU0cRFjx0tSzrVMg,Nova Autosport- Auto Electronics Garage and Chip Tuning,small,,0725 523 625,,"DJ643F, 200647 Craiova, România",200647 Craiova,4.3,37,google_places,2026-02-16T05:22:50Z
ChIJ0_eO5ZXWUkcRcAD4vXSaqZo,AutoKappa,large,comenzi@autokappa.ro,0733 939 851,http://www.autokappa.ro/,"Strada General Ștefan Ispas 96A, 200454 Craiova, România",200454 Craiova,4.3,416,google_places,2026-02-16T05:22:52Z
ChIJwQNPN7fXUkcRM9hzjs527pk,GTT Motors SRL Imparatul Traian Nr.128B,small,,0722 512 730,,"Strada Împăratul Traian, 200501 Craiova, România",200501 Craiova,4.9,8,google_places,2026-02-16T05:22:52Z
ChIJXch5EAXXUkcRAJLzVk5K2RI,Auto+PLUS = Key Service Solution,small,,0732 506 650,http://www.facebook.com/autoplus.ro,"Bulevardul Dacia 161, 200064 Craiova, România",200064 Craiova,4.2,5,google_places,2026-02-16T05:22:53Z
ChIJIx1dpZXXUkcRXs0n4xSklwM,Car Voltage (reparatii auto alternatoare si electromotoare),small,,0770 286 890,,"Strada Rovine, 112200 Craiova, România",112200 Craiova,4.6,20,google_places,2026-02-16T05:23:04Z
ChIJEytsWsvZUkcRUgALAC9S8Cc,labor,small,,0736 817 645,,"Calea Craiovei 488, 200769 Craiova, România",200769 Craiova,5,1,google_places,2026-02-16T05:23:05Z
ChIJB5T95czXUkcR9b_r5cecqxE,TSF BESTAUTORENT SRL,small,,0770 662 324,https://www.facebook.com/share/16XZrsFQpj/,"Strada Gârlești 26, 200778 Craiova, România",200778 Craiova,5,1,google_places,2026-02-16T05:23:06Z
ChIJkS3XId_XUkcRSSvxxXX2QMw,Reparații chei auto Craiova - Key Service,small,,0732 506 650,https://www.facebook.com/2270296233290366,"Strada Brazda lui Novac, 200044 Craiova, România",200044 Craiova,4.7,25,google_places,2026-02-16T05:23:06Z
ChIJdVLPup7ZUkcREmAAWesvtp8,Alin diagnoza auto,unknown,,0749 580 031,,"Strada Pui de Lei, 200178 Craiova, România",200178 Craiova,,,google_places,2026-02-16T05:23:07Z
ChIJVVVlqvfWUkcRbFh0EdifidA,Ray Service,small,,,,"Unnamed Road, 207280 Craiova, România",207280 Craiova,4.2,12,google_places,2026-02-16T05:23:07Z
ChIJ7ZDhWfbXUkcRxce2tCvRi_4,Vulcanizare Auto TINIAUTOPREST,small,,0768 245 395,https://www.facebook.com/tiniautoprest,"Strada Gârlești 1, 207280 Craiova, România",207280 Craiova,4.9,41,google_places,2026-02-16T05:23:08Z
ChIJse3FyuzXUkcR-09Cv0r1zXI,VULCANIZARE Yanera,small,,0765 422 250,,"Bulevardul Nicolae Romanescu 215, 200738 Craiova, România",200738 Craiova,4.8,24,google_places,2026-02-16T05:23:09Z
ChIJhxhVo3gnU0cRWMJZb-ddk_w,Vulcanizare auto,small,,0799 447 547,,"Comuna Bucovăț, Nr. 868 Sat Bucovăț, 207125 Dolj, România",207125 Dolj,4.9,15,google_places,2026-02-16T05:23:09Z
ChIJWfnuFp3ZUkcRxieBhAia7Dc,Vulcanizare,medium,,,https://www.vulcanizari.com/craiova,"Craiovița Veche, Craiova, România",Craiova,4.6,52,google_places,2026-02-16T05:23:10Z
ChIJP5tDSjXZUkcRjEcCvdgd90A,"Vulcanizare ,Anvelope noi si second-hand ,Freon AC",small,,0770 961 164,,"Strada Brestei 566, 200122 Craiova, România",200122 Craiova,4.8,25,google_places,2026-02-16T05:23:11Z
